category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
endocrine/metabolic,Diabetes insipidus,253.3,729.0,525196.0,6.32880971076366,2.6700875396554,15.000943512221228,2.7841425944799922e-05,729.0,524163.0,6.337103479898152,2.673424034279748,15.021515479775568,2.751455026093555e-05
endocrine/metabolic,Other disorders of neurohypophysis,253.7,592.0,525226.0,24.0739337338851,8.453778946929674,68.55564701440166,2.557071130909199e-09,592.0,523072.0,24.260467004993643,8.516582061800934,69.10874045824963,2.3665122234396026e-09
endocrine/metabolic,Diseases of thymus gland,254.0,40.0,525277.0,1.5021022728259943,0.0898570233213942,25.1100153847608,0.777067836606324,40.0,524718.0,1.5026258750652608,0.0898907557594184,25.118094751128687,0.7768798614719451
endocrine/metabolic,Disorders of adrenal glands,255.0,1827.0,525093.0,0.3549034440222373,0.1726306259504316,0.729629831817976,0.004844161249174969,1827.0,517138.0,0.3570012245078067,0.1736690776877741,0.7338662472153243,0.005085070049606074
endocrine/metabolic,Adrenal hyperfunction,255.1,386.0,525251.0,0.6823076957351941,0.1447544481380727,3.2160931677582414,0.6289212937411706,386.0,524681.0,0.6817539266806616,0.1446197888814277,3.213864576483209,0.628219094568572
endocrine/metabolic,Cushing's syndrome,255.11,683.0,525236.0,7.858313000883514,2.4982765542112952,24.71827352970947,0.00042200707767618716,683.0,522689.0,7.902207305401615,2.5120395364729737,24.858239446827465,0.0004074420416506946
endocrine/metabolic,Hyperaldosteronism,255.12,281.0,525236.0,1.888006078670004,0.555917234597966,6.4120461307027945,0.3083151159090343,281.0,524034.0,1.894638186657721,0.5578698695101957,6.434572029303786,0.30565357797372794
endocrine/metabolic,Glucocorticoid deficiency,255.21,783.0,525255.0,8.789825785444034,2.067839387413817,37.36317134140908,0.0032404849678857235,783.0,519043.0,8.915920958965051,2.0972725857964827,37.90334508011648,0.0030463691585798786
endocrine/metabolic,Adrenogenital disorders,255.3,85.0,525270.0,1.3271345739502216,0.1538656825118035,11.4469071245885,0.7968362819783688,85.0,524866.0,1.3271968844088151,0.1538927865139607,11.445965791415908,0.7967914009323243
endocrine/metabolic,Ovarian dysfunction,256.0,72.0,525267.0,2.087485098557152,0.3016653386051364,14.44512669850352,0.4558563808339251,72.0,523216.0,2.085295910848159,0.3013706146512138,14.428941722910404,0.45648229137585855
endocrine/metabolic,Polycystic ovaries,256.4,660.0,525154.0,2.116786231493175,1.0016991652770335,4.473183272145242,0.04948241509062006,660.0,521112.0,2.109815988537753,0.998588467995279,4.4576155725349125,0.05043419944047466
endocrine/metabolic,Testicular hypofunction,257.1,1507.0,525175.0,3.229214216693805,1.457415841320998,7.155009683334876,0.0038781087041333488,1507.0,520739.0,3.247405322502515,1.4655589505895683,7.195644586234718,0.003712829681478329
endocrine/metabolic,Iatrogenic endocrine disorders,258.0,397.0,525272.0,0.807825120691783,0.0723911069830029,9.014662889102064,0.8623405997350659,397.0,522872.0,0.8077117945645044,0.0723969647869349,9.011404621707934,0.8622384999745498
endocrine/metabolic,Other endocrine disorders,259.0,618.0,525179.0,2.639346082940881,1.1671838164413213,5.968338189244921,0.019736805903167204,618.0,513223.0,2.673438119166155,1.1824752504014795,6.044330631515539,0.018143831235573102
endocrine/metabolic,Carcinoid syndrome,259.2,54.0,525276.0,0.5532896256522729,0.0307812033374456,9.945336005822172,0.6880197615765913,54.0,524878.0,0.5533963235539188,0.030790782131952,9.946077030800598,0.6881039546388452
endocrine/metabolic,Delay in sexual development and puberty NEC,259.3,99.0,525270.0,0.5137000681323147,0.0493042428647992,5.352232275886895,0.5774804338768333,99.0,524834.0,0.5138225153866824,0.0493289702217931,5.352099914740539,0.5775739033330842
endocrine/metabolic,Precocious sexual development and puberty NEC,259.4,603.0,525165.0,0.2691999734561234,0.1070412724710937,0.6770157345462006,0.00528825963721128,603.0,523487.0,0.2688002257856155,0.1068875135010638,0.6759775675919224,0.005234538629366004
endocrine/metabolic,Protein-calorie malnutrition,260.0,6562.0,524993.0,30.13375075436479,18.66102857953769,48.65985444778073,4.216368955828088e-44,6562.0,504689.0,32.418770904022466,20.072787644094653,52.35828354098526,6.579724701597284e-46
endocrine/metabolic,Cachexia,260.1,1138.0,525227.0,18.575113993640777,6.482882927661142,53.22244188685807,5.32206708337818e-08,1138.0,519788.0,19.01100085649127,6.631739746366433,54.49824139488205,4.233594942973855e-08
endocrine/metabolic,Anorexia,260.6,13153.0,524759.0,38.091967066108126,26.5738115026056,54.60255314986312,2.2913404725984574e-87,13153.0,508783.0,38.94578088960648,27.16862871012441,55.82813417947777,2.1409489332435277e-88
endocrine/metabolic,Polyphagia,260.7,40.0,525280.0,62.406953229863895,2.555763746328464,1523.8606530158856,0.011227595261920308,40.0,525280.0,62.406953229863895,2.555763746328464,1523.8606530158856,0.011227595261920308
endocrine/metabolic,Vitamin deficiency,261.0,421.0,525244.0,16.21849543109428,4.703895375005164,55.91952479345637,1.0251373107747591e-05,421.0,521785.0,16.361926755859205,4.745117374361551,56.418551121745786,9.623708505008024e-06
endocrine/metabolic,Vitamin A deficiency,261.1,41.0,525280.0,20.512405159042764,0.9540944064271796,441.0032828767434,0.05361385441391965,41.0,524228.0,20.512302011979216,0.954249455529316,440.9271929814796,0.05360119434104832
endocrine/metabolic,Vitamin B-complex deficiencies,261.2,6464.0,524678.0,12.401447364963593,8.920535321495018,17.240657786015845,1.0125923771017533e-50,6464.0,505294.0,12.562685942312449,9.035692766188593,17.46640597118779,3.383623962399235e-51
endocrine/metabolic,Vitamin D deficiency,261.4,27436.0,523092.0,41.88873949622346,35.09213407302068,50.00170388416141, < 2.225E-308,27436.0,453950.0,46.81634525038399,39.23168533818684,55.86734711266033, < 2.225E-308
endocrine/metabolic,Rickets or osteomalacia,261.41,143.0,525278.0,28.640971990350444,1.8532751397334055,442.62465888904114,0.01632256376874796,143.0,523883.0,28.69533983295677,1.8570722431546736,443.39822059377656,0.016256226586987742
endocrine/metabolic,Mineral deficiency NEC,262.0,7460.0,524557.0,7.56647598343754,5.586667222775138,10.247891367959047,4.5355141842808285e-39,7460.0,511114.0,7.795231610910524,5.755615829487221,10.557625398905824,3.526604906818776e-40
endocrine/metabolic,Other nutritional deficiency,263.0,2653.0,525074.0,85.81507430397211,47.6178097289533,154.652786839932,1.1634421604725673e-49,2653.0,493184.0,95.47286081264711,52.95858843275956,172.11688267190704,6.357940342378285e-52
endocrine/metabolic,Delayed milestones,264.3,287.0,525250.0,25.86926805531966,6.75563943289745,99.06079748115845,2.048062928293657e-06,287.0,523657.0,25.851562899495185,6.750775026629872,98.99653028138115,2.059489306825684e-06
endocrine/metabolic,Proteinuria,269.0,41.0,525283.0,7.218197792461135,0.1209689457549423,430.7087165712703,0.34339503081710177,41.0,524791.0,7.224533548227004,0.1210906609924079,431.0314648685407,0.3431657235840492
endocrine/metabolic,Disturbances of amino-acid transport,270.1,< 10,525284.0,0.4733679943685531,0.0016592218831165,135.04960389723055,0.7954224341785933,< 10,524556.0,0.4739025095870348,0.0016612075901147,135.1929704206206,0.7957219113623812
endocrine/metabolic,Disorders of amino-acid metabolism,270.2,30.0,525279.0,24.839319148956644,1.3958952983111133,442.0043369515031,0.028739825705827678,30.0,524156.0,24.87508726126939,1.3979555324584367,442.6249275380035,0.02866640600853247
endocrine/metabolic,Disorders of urea cycle metabolism,270.21,37.0,525277.0,8.801751080344404,0.6628060080315121,116.88310175465496,0.09929488162877545,37.0,524264.0,8.848004454995882,0.6659517894968088,117.55683229679514,0.09854875095551953
endocrine/metabolic,Paraproteinemia,270.32,9062.0,524475.0,0.86374072465725,0.6240718455929968,1.1954521658039745,0.3770378096058564,9062.0,512053.0,0.8769794590451258,0.633830900833326,1.2134040334352905,0.42813743157764617
endocrine/metabolic,Amyloidosis,270.33,7725.0,524790.0,3.867198169995843,2.6536463743066783,5.635725178313018,1.9342394136277845e-12,7725.0,522019.0,3.88681942769704,2.667280054942653,5.663959146520127,1.5868715123500242e-12
endocrine/metabolic,Macroglobulinemia,270.35,5056.0,525033.0,1.195848524331844,0.6779413159511886,2.109406315117712,0.5368017612822367,5056.0,524639.0,1.195631671909499,0.6778189431715613,2.1090220467787626,0.5372141683572889
endocrine/metabolic,Intestinal disaccharidase deficiencies and disaccharide malabsorption,271.3,133.0,525268.0,5.080775231725972,0.7628432322137451,33.83955689088039,0.09292748597661657,133.0,522289.0,5.090210957724801,0.7640855379850023,33.91014003807805,0.09259429348780421
endocrine/metabolic,Other disorders of carbohydrate transport and metabolism,271.9,4529.0,525211.0,0.0185042342007764,0.00407899277783,0.0839439297902693,2.324719794120919e-07,4529.0,523363.0,0.0185199269684952,0.004082165770798,0.0840210109476634,2.3414319609175816e-07
endocrine/metabolic,Hyperlipidemia,272.1,41971.0,519349.0,32.60488615042076,29.307445862873983,36.27332814520639, < 2.225E-308,41971.0,367685.0,46.38277829628777,41.68571637792968,51.60909561870005, < 2.225E-308
endocrine/metabolic,Hyperglyceridemia,272.12,2318.0,525010.0,61.08301973636652,36.8047066054381,101.37658044968757,5.453682423277787e-57,2318.0,516782.0,62.28088573715916,37.544973513488,103.31366266143672,1.275596163657148e-57
endocrine/metabolic,Mixed hyperlipidemia,272.13,12432.0,523125.0,29.425143248780685,24.67173731071336,35.09436908746937, < 2.225E-308,12432.0,493400.0,30.815301749903742,25.843215115304577,36.743989387577, < 2.225E-308
endocrine/metabolic,Hyperchylomicronemia,272.14,59.0,525279.0,6.861682368375502,0.3729477789448104,126.24471194784252,0.1949167515933803,59.0,524870.0,6.864372368416054,0.3730263917841488,126.31708921962688,0.19485367983873056
endocrine/metabolic,Unspecified disorder of lipoid metabolism,272.9,32.0,525270.0,21.515343432956435,2.999795627928774,154.31384682618545,0.0022672570905744797,32.0,520088.0,21.657896607216227,3.020243396336449,155.30684911614824,0.0022159424040358766
endocrine/metabolic,Gout,274.1,4490.0,524872.0,25.837793676611795,17.29785217160686,38.593900297689125,8.199882416460919e-57,4490.0,505202.0,27.541410496541268,18.44510463644231,41.12361014425227,4.254516367592775e-59
endocrine/metabolic,Crystal arthropathies,274.2,< 10,525285.0,5.420247824632804,0.0152642391092546,1924.70035814784,0.5726855324304647,< 10,524665.0,5.430882174975223,0.0152890198166239,1929.128325570872,0.5722625346679264
endocrine/metabolic,Disorders of mineral metabolism,275.0,2806.0,525106.0,143.32112192816209,73.93502026857837,277.82428294642386,6.241225749325674e-49,2806.0,522138.0,145.6057032994512,75.11170121142396,282.25989414953216,3.147604167365184e-49
endocrine/metabolic,Electrolyte imbalance,276.1,2399.0,525130.0,1042.8379973590052,442.66954346591336,2456.7108914270298,6.724339158981846e-57,2399.0,518555.0,1068.7366685700592,453.8106545990244,2516.904473640985,2.4886055466894963e-57
endocrine/metabolic,Hyperosmolality and/or hypernatremia,276.11,1737.0,525074.0,44787.38525936506,14778.496231938538,135731.66355286675,6.250701717690989e-80,1737.0,515210.0,48508.63733902146,15969.07164010108,147352.82986518132,9.138672341314012e-81
endocrine/metabolic,Hyposmolality and/or hyponatremia,276.12,11476.0,524501.0,691.8871508044056,479.3505348243083,998.6592163158728,3.138765117216938e-267,11476.0,494268.0,785.837577793714,544.108622636992,1134.958486193097,9.731635412480772e-277
endocrine/metabolic,Hyperpotassemia,276.13,27912.0,523284.0,1092.2020921127728,858.0270311297844,1390.288844915283, < 2.225E-308,27912.0,479995.0,1385.53256291656,1089.108146105349,1762.6353174999012, < 2.225E-308
endocrine/metabolic,Hypopotassemia,276.14,21825.0,524345.0,164.31797180053752,122.60279451861776,220.22659404017188,1.611474525299437e-255,21825.0,494501.0,183.45093736292563,136.8292045234775,245.9580652868707,6.283012239854377e-266
endocrine/metabolic,Acid-base balance disorder,276.4,305.0,525270.0,1116.7469192175772,80.54254381455372,15484.036417491445,1.6823742058328948e-07,305.0,522839.0,1136.425518471541,81.91959617788676,15765.006412249944,1.5765600548491658e-07
endocrine/metabolic,Acidosis,276.41,7171.0,524760.0,1935.5636044063708,1171.7910125046817,3197.162656756265,5.440457949443516e-192,7171.0,491924.0,2373.524177657016,1436.9796491148531,3920.45706798464,2.161670438324957e-202
endocrine/metabolic,Alkalosis,276.42,248.0,525258.0,1554.3045117536917,192.7445971174073,12534.009001488626,5.197268525296198e-12,248.0,518915.0,1617.790594771123,200.40184959806663,13059.991281413577,4.088130411522613e-12
endocrine/metabolic,Polydipsia,276.8,207.0,525274.0,10.683516713625906,1.1150206966732192,102.3635971160583,0.03993794145313518,207.0,524095.0,10.705285863064168,1.117262720305122,102.57493007430128,0.03976986843237796
endocrine/metabolic,Other disorders of metabolism,277.0,13770.0,524526.0,117.29148159788636,85.34480581710055,161.19658980664957,1.3266119685170912e-189,13770.0,462805.0,144.42808613093814,105.0524816179404,198.56239226511903,6.982791506547512e-206
endocrine/metabolic,Disorders of porphyrin metabolism,277.1,144.0,525270.0,0.0775643712676031,0.0046414642781603,1.2961926085366895,0.0751738283126619,144.0,525125.0,0.0776010271011126,0.0046438112075524,1.2967623225840683,0.07522429562320154
endocrine/metabolic,Disorders of bilirubin excretion,277.4,6106.0,524912.0,37.82538557477815,24.67815753253845,57.97676718750824,2.0512472186833663e-62,6106.0,518772.0,38.292408883500826,24.984141653677018,58.68957190632204,7.715301534472062e-63
endocrine/metabolic,Other disorders of lipoid metabolism,277.5,3039.0,525233.0,3.796796976088309,1.2075674257970417,11.9377742142377,0.022450383097241546,3039.0,519278.0,3.8282679526614585,1.2176520059490714,12.035980268395116,0.02162404713213171
endocrine/metabolic,Lipoprotein disorders,277.51,174.0,525257.0,29.16124454472625,6.531272350315939,130.20099879255395,9.953746048593354e-06,174.0,521211.0,29.26469003416669,6.555307370816258,130.64560276892325,9.724738715453974e-06
endocrine/metabolic,"Overweight, obesity and other hyperalimentation",278.0,204.0,525264.0,15.158283958075572,2.782159593855012,82.58820703929234,0.001672714464947582,204.0,523889.0,15.178260507695503,2.785631761439356,82.70281636953702,0.001664770594727723
endocrine/metabolic,Obesity,278.1,13786.0,523205.0,23.268099093841837,19.457012189458084,27.82567180248666,1.4432852376714739e-260,13786.0,436034.0,27.06162689430902,22.61392370456338,32.384103693557975,7.787825329195085e-284
endocrine/metabolic,Localized adiposity,278.3,23.0,525274.0,23.91951609096676,2.484514394976839,230.28373318454905,0.006003123418399364,23.0,523588.0,23.975636149479417,2.489404159107496,230.91113054873068,0.005974440247119123
endocrine/metabolic,Abnormal weight gain,278.4,1310.0,525116.0,20.19342909999917,10.82879136795366,37.65651816170797,3.3043791384649628e-21,1310.0,525116.0,20.19342909999917,10.82879136795366,37.65651816170797,3.3043791384649628e-21
endocrine/metabolic,Disorders involving the immune mechanism,279.0,12250.0,524504.0,529.1634839702339,369.65956049142505,757.4915481565406,2.5708108106514107e-257,12250.0,502904.0,603.9452905260362,422.9374643895388,862.4204395679452,7.239173156431619e-272
endocrine/metabolic,Immunity deficiency,279.1,100969.0,519778.0,931.5604916571834,807.3944651602792,1074.8215241286075, < 2.225E-308,100969.0,501774.0,978.4016633589798,848.7243339318035,1127.892504777101, < 2.225E-308
endocrine/metabolic,Deficiency of humoral immunity,279.11,21976.0,524455.0,13.542553215568592,10.20938158510356,17.963942876237088,4.8196024628161007e-73,21976.0,517135.0,13.923621485157462,10.497043749010668,18.468746048639662,1.3809965369782115e-74
endocrine/metabolic,Other immunological findings,279.7,15429.0,524303.0,16.25912140542385,12.54416715519112,21.07425910431312,1.482347951361338e-98,15429.0,521898.0,16.413200672865887,12.662786409194656,21.274397879139336,3.3991594613916473e-99
endocrine/metabolic,Other specified disorders involving the immune mechanism,279.8,15.0,525282.0,535.5785424996279,5.951644225575516,48195.820232901824,0.006202279259983284,15.0,493128.0,646.428003455318,7.48519547840316,55826.08561885869,0.004443328991799014
genitourinary,Proliferative glomerulonephritis,580.11,244.0,525266.0,185.7321291880801,25.578135811798507,1348.668412215773,2.407703640022672e-07,244.0,477012.0,208.25873602421092,28.626478475730355,1515.0903443178552,1.3427840807598627e-07
genitourinary,Non-proliferative glomerulonephritis,580.12,2477.0,525143.0,7.794484713863602,3.9380640432972736,15.427375300830573,3.748621728575328e-09,2477.0,517531.0,8.137305492549208,4.112597902881768,16.100708662199388,1.729840713885241e-09
